"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Late night workout 🌙","Apr 15, 2026, 5:30 AM","Apr 15, 2026, 7:01 AM","","T Bar Row",,"Last set slow and controlled",0,"normal",125,6,,,
"Late night workout 🌙","Apr 15, 2026, 5:30 AM","Apr 15, 2026, 7:01 AM","","T Bar Row",,"Last set slow and controlled",1,"normal",135,6,,,
"Late night workout 🌙","Apr 15, 2026, 5:30 AM","Apr 15, 2026, 7:01 AM","","T Bar Row",,"Last set slow and controlled",2,"normal",115,7,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Shoulder Press (Machine Plates)",,"",0,"normal",260,7,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Shoulder Press (Machine Plates)",,"",1,"normal",260,7,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Shoulder Press (Machine Plates)",,"",2,"normal",260,7,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Preacher Curl (Barbell)",,"",0,"normal",100,12,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Preacher Curl (Barbell)",,"",1,"normal",100,10,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Triceps Pushdown",,"Face away",0,"normal",155,13,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Triceps Pushdown",,"Face away",1,"normal",155,12,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",40,13,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",40,11,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Triceps Extension (Barbell)",,"",0,"normal",80,11,,,
"Evening workout 🏋️","Apr 13, 2026, 6:23 AM","Apr 13, 2026, 7:50 AM","","Triceps Extension (Barbell)",,"",1,"normal",80,12,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Incline Bench Press (Smith Machine)",,"Low incline",0,"normal",180,13,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Pull Up (Weighted)",,"",0,"normal",31.75,7,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Pull Up (Weighted)",,"",1,"normal",22.68,8,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Pull Up (Weighted)",,"",2,"normal",22.68,8,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Chest Fly (Machine)",,"New machine
3rd notch from frint",0,"normal",175,14,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Chest Fly (Machine)",,"New machine
3rd notch from frint",1,"normal",175,13,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Chest Fly (Machine)",,"New machine
3rd notch from frint",2,"normal",175,13,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","T Bar Row",,"",0,"normal",100,8,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","T Bar Row",,"",1,"normal",100,8,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","T Bar Row",,"",2,"normal",100,8,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Shrug (Barbell)",,"",0,"normal",285,13,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Shrug (Barbell)",,"",1,"normal",285,13,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Romanian Deadlift (Barbell)",,"",0,"normal",345,9,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Romanian Deadlift (Barbell)",,"",1,"normal",315,9,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Leg Extension (Machine)",,"",0,"normal",200,13,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Leg Extension (Machine)",,"",1,"normal",200,11,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Sissy squat",,"",0,"dropset",,8,,,
"Evening workout 🏋️","Apr 11, 2026, 8:00 PM","Apr 11, 2026, 9:12 PM","","Sissy squat",,"",1,"dropset",,7,,,
"Morning workout ☀️","Apr 11, 2026, 5:59 AM","Apr 11, 2026, 6:09 AM","","Bench Press (Smith Machine)",,"8.5 first set",0,"normal",230,8,,,
"Morning workout ☀️","Apr 11, 2026, 5:59 AM","Apr 11, 2026, 6:09 AM","","Bench Press (Smith Machine)",,"8.5 first set",1,"normal",210,9,,,
"Morning workout ☀️","Apr 11, 2026, 5:59 AM","Apr 11, 2026, 6:09 AM","","Incline Bench Press (Smith Machine)",,"Low incline",0,"normal",180,9,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Preacher hammer curl",,"",0,"normal",45,11,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Preacher hammer curl",,"",1,"normal",40,15,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Smith JM press",,"Second set keep elbows as fixed as possible",0,"normal",160,11,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Smith JM press",,"Second set keep elbows as fixed as possible",1,"normal",140,6,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Hammer Curl (Cable)",,"Two claw things on top (counting each as 1.5 or 3)",0,"normal",121,11,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Hammer Curl (Cable)",,"Two claw things on top (counting each as 1.5 or 3)",1,"normal",115,11,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Overhead Triceps Extension (Cable)",,"Rope
Two claw things on top, counting each as 1.5 or 3",0,"normal",111,15,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Overhead Triceps Extension (Cable)",,"Rope
Two claw things on top, counting each as 1.5 or 3",1,"normal",105,16,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Lateral Raise (Cable)",,"Cuff, not holding cuff",0,"normal",45,14,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Lateral Raise (Cable)",,"Cuff, not holding cuff",1,"normal",45,14,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Upright Row (Barbell)",,"",0,"normal",80,10,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Upright Row (Barbell)",,"",1,"normal",70,12,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Calf Extension (Machine)",,"Hold after second set 30s",0,"normal",220,17,,,
"Evening workout 🏋️","Apr 9, 2026, 4:48 AM","Apr 9, 2026, 6:22 AM","","Calf Extension (Machine)",,"Hold after second set 30s",1,"normal",220,15,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","T Bar Row",,"",0,"normal",135,5,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","Seated Row (Machine)",,"",0,"normal",205,10,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","Shrug (Barbell)",,"",0,"normal",185,15,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","Shrug (Barbell)",,"",1,"normal",185,15,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","Shrug (Barbell)",,"",2,"normal",185,14,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","Shrug (Barbell)",,"",3,"normal",185,13,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",185,12,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",185,11,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",185,11,,,
"Pull 2","Apr 8, 2026, 8:26 AM","Apr 8, 2026, 9:33 AM","","Seated Leg Curl (Machine)",,"Work on fixing form before increasing weight",0,"normal",225,12,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Incline Bench Press (Smith Machine)",,"High incline",0,"normal",190,10,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Incline Bench Press (Smith Machine)",,"High incline",1,"normal",190,7,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Incline Bench Press (Smith Machine)",,"High incline",2,"normal",180,9,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Squat (Smith Machine)",,"",0,"normal",180,7,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Squat (Smith Machine)",,"",1,"normal",170,9,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Squat (Smith Machine)",,"",2,"dropset",140,5,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Chest Press (Machine)",,"",0,"normal",215,15,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Seated Lateral Raise (Dumbbell)",,"",0,"normal",30,12,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Seated Lateral Raise (Dumbbell)",,"",1,"normal",30,11,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Seated Lateral Raise (Dumbbell)",,"",2,"normal",30,12,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Incline Bench Press (Dumbbell)",,"2 notches from bottom",0,"normal",75,12,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Incline Chest Fly (Dumbbell)",,"",0,"normal",30,14,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Leg Extension (Machine)",0,"Machine with lower max weight, no broken handle",0,"normal",200,13,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Leg Extension (Machine)",0,"Machine with lower max weight, no broken handle",1,"normal",200,12,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Sissy squat",0,"",0,"dropset",,8,,,
"Late night workout 🌙","Apr 7, 2026, 6:24 AM","Apr 7, 2026, 8:12 AM","","Sissy squat",0,"",1,"dropset",,7,,,
"Evening workout 🏋️","Apr 5, 2026, 7:14 AM","Apr 5, 2026, 7:57 AM","","Pull Up (Weighted)",,"",0,"normal",31.75,7,,,
"Evening workout 🏋️","Apr 5, 2026, 7:14 AM","Apr 5, 2026, 7:57 AM","","Pull Up (Weighted)",,"",1,"normal",22.68,8,,,
"Evening workout 🏋️","Apr 5, 2026, 7:14 AM","Apr 5, 2026, 7:57 AM","","Pull Up (Weighted)",,"",2,"normal",22.68,7,,,
"Evening workout 🏋️","Apr 5, 2026, 7:14 AM","Apr 5, 2026, 7:57 AM","","Shrug (Barbell)",,"",0,"normal",285,13,,,
"Evening workout 🏋️","Apr 5, 2026, 7:14 AM","Apr 5, 2026, 7:57 AM","","Shrug (Barbell)",,"",1,"normal",285,11,,,
"Evening workout 🏋️","Apr 5, 2026, 7:14 AM","Apr 5, 2026, 7:57 AM","","Romanian Deadlift (Barbell)",,"Dont go up in weight next time, focus on perfecting form at current weight",0,"normal",345,9,,,
"Evening workout 🏋️","Apr 5, 2026, 7:14 AM","Apr 5, 2026, 7:57 AM","","T Bar Row",,"",0,"normal",90,8,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Shoulder Press (Machine Plates)",,"",0,"normal",170,16,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Shoulder Press (Machine Plates)",,"",1,"normal",260,7,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Shoulder Press (Machine Plates)",,"",2,"normal",260,7,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Seated Dip Machine",,"",0,"normal",270,11,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Seated Dip Machine",,"",1,"normal",270,10,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Preacher Curl (Barbell)",,"",0,"normal",110,6,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Preacher Curl (Barbell)",,"",1,"normal",90,14,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Triceps Extension (Barbell)",,"Light ez bar second set - counting as 20lbs",0,"normal",80,11,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Triceps Extension (Barbell)",,"Light ez bar second set - counting as 20lbs",1,"normal",75,14,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Bicep Curl (Dumbbell)",,"Back leaning against peacher bench, single arm",0,"normal",35,10,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",40,12,,,
"Afternoon workout 💪","Apr 3, 2026, 11:57 PM","Apr 4, 2026, 1:27 AM","","Seated Calf Raise",,"",0,"normal",50,10,,,
"Afternoon workout 💪","Apr 3, 2026, 7:12 AM","Apr 3, 2026, 9:10 AM","","Bench Press (Smith Machine)",,"",0,"normal",230,6,,,
"Afternoon workout 💪","Apr 3, 2026, 7:12 AM","Apr 3, 2026, 9:10 AM","","Bench Press (Smith Machine)",,"",1,"normal",210,9,,,
"Afternoon workout 💪","Apr 3, 2026, 7:12 AM","Apr 3, 2026, 9:10 AM","","Incline Bench Press (Smith Machine)",,"Low incline
Almost 10",0,"normal",180,9,,,
"Afternoon workout 💪","Apr 3, 2026, 7:12 AM","Apr 3, 2026, 9:10 AM","","Lateral Raise (Machine)",,"",0,"normal",110,9,,,
"Afternoon workout 💪","Apr 3, 2026, 7:12 AM","Apr 3, 2026, 9:10 AM","","Lateral Raise (Machine)",,"",1,"normal",110,10,,,
"Afternoon workout 💪","Apr 3, 2026, 7:12 AM","Apr 3, 2026, 9:10 AM","","Incline Bench Press (Dumbbell)",,"",0,"normal",75,12,,,
"Afternoon workout 💪","Apr 3, 2026, 7:12 AM","Apr 3, 2026, 9:10 AM","","Incline Bench Press (Dumbbell)",,"",1,"normal",75,10,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Seated Row (Machine)",,"",0,"normal",210,9,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Seated Row (Machine)",,"",1,"normal",200,10,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Shrug (Barbell)",,"Trap bar",0,"normal",180,15,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Shrug (Barbell)",,"Trap bar",1,"normal",180,15,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Shrug (Barbell)",,"Trap bar",2,"normal",180,14,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Shrug (Barbell)",,"Trap bar",3,"normal",180,13,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Lat Pulldown (Cable)",,"Hands just outside straight part of bar on bar with wider straight part",0,"normal",180,11,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",185,11,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Lat Pulldown (Cable)",,"Super wide",0,"normal",165,12,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Shoulder Press (Machine Plates)",,"Not failure",0,"normal",220,9,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Seated Leg Curl (Machine)",,"Dont increase weight on first set next time as need to fix form on last few reps
Can try incline row on back of this machine",0,"normal",225,12,,,
"Pull 2","Apr 2, 2026, 6:09 AM","Apr 2, 2026, 7:47 AM","","Seated Leg Curl (Machine)",,"Dont increase weight on first set next time as need to fix form on last few reps
Can try incline row on back of this machine",1,"normal",210,12,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Chest Press (Machine)",,"",0,"normal",215,14,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Chest Press (Machine)",,"",1,"normal",220,10,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Seated Dip Machine",,"",0,"normal",270,10,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Seated Dip Machine",,"",1,"normal",270,9,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Preacher hammer curl",,"8 on left arm, 10 on right",0,"normal",45,8,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Preacher hammer curl",,"8 on left arm, 10 on right",1,"normal",40,13,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Single arm triceps pushdown",,"",0,"normal",55,15,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Single arm triceps pushdown",,"",1,"normal",55,13,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Bicep Curl (Cable)",,"Standing",0,"normal",135,11,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Bicep Curl (Cable)",,"Standing",1,"normal",135,12,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Lateral Raise (Cable)",,"",0,"normal",45,12,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Lateral Raise (Cable)",,"",1,"normal",35,13,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Calf Extension (Machine)",,"Hold after second set 30s",0,"normal",220,15,,,
"Evening workout 🏋️","Apr 1, 2026, 4:27 AM","Apr 1, 2026, 5:53 AM","","Calf Extension (Machine)",,"Hold after second set 30s",1,"normal",220,15,,,
"Afternoon workout 💪","Mar 31, 2026, 7:55 AM","Mar 31, 2026, 8:12 AM","","Leg Extension (Machine)",,"Seat on 6, pulse at top",0,"normal",240,11,,,
"Afternoon workout 💪","Mar 31, 2026, 7:55 AM","Mar 31, 2026, 8:12 AM","","Leg Extension (Machine)",,"Seat on 6, pulse at top",1,"normal",240,10,,,
"Afternoon workout 💪","Mar 31, 2026, 7:55 AM","Mar 31, 2026, 8:12 AM","","Incline Bench Press (Smith Machine)",,"High incline
Little sleep last few nights, played badminton before workout",0,"normal",200,5,,,
"Afternoon workout 💪","Mar 31, 2026, 7:55 AM","Mar 31, 2026, 8:12 AM","","Incline Bench Press (Smith Machine)",,"High incline
Little sleep last few nights, played badminton before workout",1,"normal",185,7,,,
"Pull 1","Mar 29, 2026, 8:37 AM","Mar 29, 2026, 10:04 AM","","Pull Up (Weighted)",,"Almost 9 second set",0,"normal",31.75,7,,,
"Pull 1","Mar 29, 2026, 8:37 AM","Mar 29, 2026, 10:04 AM","","Pull Up (Weighted)",,"Almost 9 second set",1,"normal",22.68,8,,,
"Pull 1","Mar 29, 2026, 8:37 AM","Mar 29, 2026, 10:04 AM","","Triceps Pushdown",,"",0,"normal",155,11,,,
"Pull 1","Mar 29, 2026, 8:37 AM","Mar 29, 2026, 10:04 AM","","Triceps Pushdown",,"",1,"normal",145,10,,,
"Pull 1","Mar 29, 2026, 8:37 AM","Mar 29, 2026, 10:04 AM","","Rack Pull",,"",0,"normal",425,15,,,
"Pull 1","Mar 29, 2026, 8:37 AM","Mar 29, 2026, 10:04 AM","","Shrug (Barbell)",,"Power shrug",0,"normal",285,13,,,
"Pull 1","Mar 29, 2026, 8:37 AM","Mar 29, 2026, 10:04 AM","","Shrug (Barbell)",,"Power shrug",1,"normal",285,12,,,
"Pull 1","Mar 29, 2026, 8:37 AM","Mar 29, 2026, 10:04 AM","","Triceps Extension (Cable)",,"",0,"normal",125,12,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Preacher Curl (Barbell)",,"Arms came a bit off the pad on last rep of first set",0,"normal",100,12,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Preacher Curl (Barbell)",,"Arms came a bit off the pad on last rep of first set",1,"normal",90,13,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Bench Press (Smith Machine)",,"",0,"normal",230,8,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Bench Press (Smith Machine)",,"",1,"normal",220,8,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Incline Bench Press (Smith Machine)",,"Low incline",0,"normal",180,10,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Incline Bench Press (Smith Machine)",,"Low incline",1,"normal",180,9,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",40,12,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Seated Incline Curl (Dumbbell)",,"",1,"normal",40,11,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Seated Lateral Raise (Dumbbell)",,"Incline bench chest supported",0,"normal",30,11,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Seated Lateral Raise (Dumbbell)",,"Incline bench chest supported",1,"normal",30,11,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Seated Lateral Raise (Dumbbell)",,"Incline bench chest supported",2,"normal",30,9,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Chest Fly (Machine)",,"Old machine",0,"normal",175,12,,,
"Push 1","Mar 28, 2026, 5:37 AM","Mar 28, 2026, 6:53 AM","","Cable Fly Crossovers",,"Standing low to high
Adjusted the cable and did like 3 mechanical dropsets after",0,"normal",32.5,14,,,
"Evening workout 🏋️","Mar 26, 2026, 5:09 AM","Mar 26, 2026, 6:26 AM","","Seated Leg Curl (Machine)",,"",0,"normal",220,12,,,
"Evening workout 🏋️","Mar 26, 2026, 5:09 AM","Mar 26, 2026, 6:26 AM","","Seated Leg Curl (Machine)",,"",1,"normal",210,11,,,
"Evening workout 🏋️","Mar 26, 2026, 5:09 AM","Mar 26, 2026, 6:26 AM","","Leg Press (Machine)",,"",0,"normal",658,8,,,
"Evening workout 🏋️","Mar 26, 2026, 5:09 AM","Mar 26, 2026, 6:26 AM","","Leg Press (Machine)",,"",1,"normal",658,8,,,
"Evening workout 🏋️","Mar 26, 2026, 5:09 AM","Mar 26, 2026, 6:26 AM","","Leg Extension (Machine)",,"Second set seat not all the way back",0,"normal",240,11,,,
"Evening workout 🏋️","Mar 26, 2026, 5:09 AM","Mar 26, 2026, 6:26 AM","","Leg Extension (Machine)",,"Second set seat not all the way back",1,"normal",240,9,,,
